ID,Name,Country,Smoker,Fitness
576742566,Reid Shepp,Bolivia,No,56
576853094,Andy Boyer,Montenegro,Yes,10
577379006,Shemeka Frevert,Japan,No,2
577733677,Rachelle Key,Kosovo,No,36
577771552,Tina Koopman,Canada,No,8
577994175,Jeannette Moses,Albania,No,14
578009790,Cameron Mcgill,Colombia,Yes,9
578227596,Adina Mckeon,France,Yes,77
578374639,Jeff Heraclitus,Spain,Yes,24
578585842,Maile Strauss,New Zealand,Yes,69
578621926,Kristina Appelbaum,Mongolia,Yes,32
578661958,Leopoldo Dangora,Japan,No,34
578707580,Christoper Diliddo,Chile,No,80
578789996,Aubrey Ringwald,India,Yes,28
578973770,Genny Dasse,Spain,Yes,65
580094724,Denis Carson,Switzerland,Yes,99
580114418,Gaye Legler,New Zealand,Yes,44
580370775,Ellie Appelbaum,Argentina,No,61
580578200,Marisa Burton,India,No,82
580664144,Delena Ringwald,France,No,44
580934486,Leo Regoli,Switzerland,Yes,93
580937539,Shemeka Giacalone,Cambodia,No,2
581132102,Lorean Babetski,France,Yes,31
581573784,Granville Pruette,Georgia,No,72
581622952,Nida Goodrow,USA,Yes,86
581625934,Genny Croxton,Tajijistan,Yes,1
582381773,Wilfred Duckett,New Zealand,Yes,99
582713276,Lilly Myrvold,Canada,Yes,66
582747991,Francesco Viola,India,No,57
582806609,Elsy Myrvold,Canada,Yes,7
582810230,Twila Arnold,Bolivia,Yes,95
582987543,Shella Rabin,Japan,No,67
583092797,Samira Canaday,Argentina,Yes,13
583105566,Christa Ulloa,Cambodia,No,68
583136771,Maryetta Rayfuse,India,No,44
583149086,Celine Restic,Chile,No,39
583152267,Andy Aronson,Georgia,No,40
583300641,Vada Clinton,Japan,Yes,29
583434899,Jess Oh,France,No,57
583542790,Gwen Tzu,Brazil,No,35
583604382,Tina Friedkin,Kosovo,No,35
583778784,Janine Andreatta,Israel,No,96
583859627,Leo Boyer,Switzerland,Yes,79
584055838,Maryetta Zhou,Peru,Yes,27
584134762,Aretha Felino,Argentina,Yes,27
584214009,Kristina Moses,India,Yes,94
584229451,Maryetta Levenstein,Colombia,Yes,8
584544513,Denis Mcgill,Brazil,No,13
585088850,Nida Hardy,New Zealand,Yes,83
585187737,Kristina Arnold,Laos,No,100
585257488,Divina Pradhan,USA,Yes,6
585422462,Rodrick Humphries,Brazil,Yes,77
586051492,Dayle Key,USA,No,34
586074737,Scarlet Moramarco,China,No,67
586569508,Janine Ustinowich,Italy,No,14
586656913,Celine Berke,India,No,46
587098069,Sophie Schmitz,Turkey,Yes,85
587107021,Aubrey Danz,Albania,Yes,72
587341018,Noe Vize,Kosovo,Yes,59
587440840,Gwen Gulati,Switzerland,No,61
587532511,Christa Housley,Israel,No,25
587607992,Divina Galilei,Mongolia,No,53
588290774,Dani Csuja,Italy,Yes,33
588412605,Rafaela Ulloa,Montenegro,No,81
588528084,Masako Kjonegaard,Montenegro,No,37
588640426,Francesco Diliddo,Italy,No,13
588662115,Cameron Andreatta,Brazil,No,69
588908412,Dianna Canaday,Colombia,Yes,35
589057663,Marie Rutter,Laos,No,63
589210583,Shella Lupton,India,Yes,23
589442726,Samira Otun,France,Yes,62
589511473,Mellie Crowley,Jordan,Yes,0
589913418,Gaye Erbach,USA,Yes,21
590331841,Shela Parzen,USA,No,90
590675356,Machelle Schoofs,Colombia,No,29
590803878,Cathi Tassinari,Kosovo,No,84
590878215,Lilly Romer,Laos,Yes,77
590891710,Aubrey Howe,Iran,No,21
590916656,Shela Koopman,China,Yes,56
591032704,Jordon Pradhan,Brazil,Yes,44
591532325,Verena Bobak,Japan,No,83
591621687,Clint Hyland,Argentina,No,52
591960856,Boris Frevert,Canada,Yes,32
592617306,Diann Easton,Georgia,Yes,97
592711992,Marisa Wilde,France,Yes,36
592740060,Ariana Frevert,USA,No,36
592804712,Dianna Caratozzolo,Peru,Yes,22
592890679,Maryetta Picardi,Montenegro,No,75
593753834,Annetta Kerler,Laos,No,15
593776171,Kristina Henderson,Jordan,No,28
594177265,Edwin Myrvold,France,Yes,39
594702243,Dianna Yankee,Italy,No,75
594846238,Rhonda Eilenberg,Colombia,No,72
594881323,Mabel Diliddo,Vietnam,No,75
594983793,Angelika Kjonegaard,Bolivia,No,8
594996770,Alisa Spinrad,Jordan,Yes,58
595058818,Rhonda Pruette,Japan,No,51
595129071,Twila Konheim,Spain,No,40
595259790,Jene Boyer,Vietnam,Yes,53
595445561,Wilfred Berke,Tajijistan,No,47
595633202,Yetta Burton,Japan,Yes,69
595863714,Tina Calotychos,Iran,Yes,86
595996938,Rachelle Sommer,Georgia,No,36
596014989,Shanae Caratozzolo,Switzerland,Yes,49
596035396,Hortense Nychka,Peru,Yes,8
596084303,Clorinda Danz,Spain,No,14
596345110,Erika Leonard,Tajijistan,No,14
596501877,Annemarie Gulati,USA,No,88
596766063,Emmaline Momose,Israel,No,10
597214220,Marisa Nomura,Switzerland,No,88
597507724,Kimi Luther,India,Yes,27
597689611,Deana Konheim,Iran,No,56
597734171,Krysta Cingolani,India,No,92
597829739,Diann Howerton,Brazil,No,16
598012529,Machelle Kleinman,India,Yes,55
598075322,Concepcion Regazzini,Laos,No,13
598370827,Boris Mittag,Brazil,No,3
598835770,Maria Menniti,Iran,Yes,62
598990648,Wilfred Snidman,Montenegro,Yes,86
599075918,Maryetta Basu,Italy,No,20
599260363,Rasheeda Omoregie,India,Yes,77
599594372,Natalya Tenner,Montenegro,No,29
599934533,Gaye Regoli,Vietnam,Yes,32
600036387,Erika Chaplin,Jordan,No,59
600130086,Lamonica Viola,Jordan,No,65
600247941,Shela Menk,Brazil,Yes,83
600291297,Lillie Kerler,Vietnam,No,62
600367455,Nida Regazzini,Bolivia,No,12
600549474,Vicente Mckeon,Laos,Yes,50
600561896,Genny Kleinman,Argentina,Yes,53
600586996,Francesco Sen,Canada,No,14
600755201,Erika Viola,Nepal,No,14
600849564,Jacquelyn Schonhorn,Brazil,No,18
601361001,Vicente Rabin,Jordan,Yes,9
601411217,Delena Omoregie,India,No,89
601619592,Clorinda Howerton,Mongolia,Yes,65
601922063,Almeta Mccorkle,Mongolia,No,81
601978239,Deandra Andreatta,Brazil,No,84
602077688,Rafaela Shanabarger,Tajijistan,No,41
602131424,Corine Goodrow,USA,Yes,10
602442480,Leopoldo Regoli,France,Yes,27
602456125,Rachael Klukovich,Bolivia,No,64
602551539,Clint Moramarco,Canada,No,22
602914071,Leopoldo Burton,Kosovo,No,0
602980841,Alisa Kittridge,Brazil,No,2
603054661,Almeta Rayfuse,Iran,No,36
603070532,Sadye Giacalone,Nepal,No,99
603126527,Deana Caratozzolo,Israel,No,0
603376975,Mellie Seidel,Canada,Yes,70
603442934,Divina Voltaire,Canada,No,16
603465727,Lee Schmitz,USA,Yes,59
603664809,Lamonica Berke,Turkey,Yes,72
603964885,Ofelia Sargentich,Israel,No,93
603988470,Cameron Pradhan,Montenegro,Yes,16
604422198,Gaye Adair,Kosovo,No,7
604436518,Ronald Brinton,Cambodia,Yes,26
604585299,Scarlet Lipson,Kosovo,No,7
604775310,Delfina Percy,Vietnam,No,65
605001121,Marissa Schonhorn,Japan,Yes,22
605155435,Shela Bobak,Peru,Yes,44
605193089,Shela Otun,Cambodia,No,94
605269226,Elsy Sen,India,Yes,1
605471788,Marissa Strauss,Tajijistan,Yes,34
605878976,Janella Hehlgans,New Zealand,Yes,93
605902614,Shela Zacharellis,Japan,No,54
605953120,Natalya Lanham,Colombia,Yes,40
606361145,Andy Boyer,Israel,No,25
606478491,CarolinClemmie Khan,Vietnam,Yes,7
606713789,Erika Star,Canada,No,43
607246597,Denis Cingolani,Israel,Yes,90
607757333,Noe Gerstein,Brazil,Yes,24
607763833,Scarlet Hanig,Switzerland,Yes,9
607813759,Natacha Aristophanes,Cambodia,No,60
607905208,Logan Kjonegaard,Peru,No,24
607949557,Jene Basu,Georgia,Yes,24
608285648,Deana Hamada,Chile,Yes,88
608495689,Jordon Legler,Peru,Yes,16
608516626,Lee Baum,China,Yes,96
608950908,Granville Pavese,Switzerland,Yes,57
608987711,Bryce Moser,New Zealand,Yes,18
609072397,Denis Gulati,Argentina,No,18
609217313,Boris Schmitz,Japan,Yes,63
609288284,Aubrey Matrone,Israel,Yes,64
609584618,Bridgett Sallese,France,Yes,21
609658617,Miss Humphries,Peru,Yes,53
609799847,Alisa Humphries,New Zealand,Yes,36
609866407,Kathe Romer,Cambodia,Yes,89
609882799,Erna Hanig,China,Yes,44
610018080,Roxy Frevert,Israel,No,40
610274677,Aubrey Danz,Tajijistan,No,100
610338180,Jeannette Guarnieri,Kosovo,No,81
610364520,Yuk Tenner,Turkey,No,11
610525462,Edwin Donovan,New Zealand,No,7
610803431,Yer Howe,Kosovo,Yes,50
611080553,Shemeka Cingolani,Vietnam,No,86
611097365,Rhonda Sommer,Chile,Yes,76
611142772,Bridgett Kleinman,Peru,Yes,92
611685534,Yetta Sommer,Kosovo,No,98
611953359,Yer Targett,Vietnam,Yes,12
612091513,Harry Luther,USA,No,35
612099452,Mabel Basu,Jordan,Yes,82
612256411,Rachelle Kalil,Iran,No,62
612275271,Ariana Snidman,Cambodia,No,61
612294240,Chrystal Snidman,Tajijistan,No,79
612387368,Sunni Jagger,Brazil,No,97
612525381,Francesco Khan,USA,No,45
612653437,Marie Raferty,Jordan,Yes,63
612724195,Krysta Moses,Spain,No,52
612757313,Aaron Matrone,New Zealand,Yes,7
612766482,Alva Kjonegaard,Mongolia,Yes,3
612768255,Hortense Nomura,Albania,Yes,86
613022863,Reid Luscia,Albania,No,51
613198631,Annetta Koopman,Colombia,Yes,10
613463001,Bok Boyer,Laos,No,61
613671818,Aubrey Nychka,Albania,Yes,94
613970158,Loyd Kittridge,Argentina,No,88
614370062,Alva Zhou,Iran,No,57
614440480,Shaunna Oh,Switzerland,No,60
614444282,Genoveva Laisne,Cambodia,No,14
614453516,Jene Key,Israel,Yes,44
614484054,Christoper Klukovich,USA,No,70
614791896,Jordon Humphries,Iran,Yes,20
614840325,Rasheeda Tenner,Vietnam,No,43
615010654,Annemarie Percy,Cambodia,Yes,37
615013298,Dianna Felino,China,No,19
615514687,Leigh Star,Tajijistan,Yes,73
615658044,Aubrey Duckett,Spain,Yes,28
615771107,Rhonda Strauss,China,Yes,38
615785005,Almeta Zacharellis,Argentina,Yes,35
615917821,Tanja Easton,Israel,No,0
616247058,Harry Rheem,Kosovo,No,89
616297661,Yetta Jagger,Iran,Yes,7
616410604,Aubrey Reis,Cambodia,No,10
616758270,Natacha Reis,France,Yes,75
616905881,Clint Sommer,Vietnam,Yes,51
617018400,Marisa Kjonegaard,Colombia,No,31
617024479,Jacquelyn Appelbaum,Turkey,No,26
617218524,Erika Barraclough,Tajijistan,Yes,95
617324994,Twila Widing,Vietnam,No,32
617427595,Lorraine Zacharellis,Albania,No,56
617515441,Twila Yankee,China,Yes,4
617640596,Clint Nawn,China,Yes,41
617928690,Natalya Regazzini,Montenegro,Yes,53
618095730,Bryce Gerstein,Laos,Yes,40
618439513,Stella Giacalone,Colombia,Yes,98
618582543,Harry Bayles,Iran,Yes,37
618671832,Kory Moses,Peru,No,17
618806439,Simona Skerry,Bolivia,Yes,70
618878792,Denis Lupton,Albania,No,21
619047372,Ariana Kleinman,Montenegro,No,18
619208674,Ellie Spellman,Albania,Yes,23
619320434,Jordon Walz,Argentina,No,8
619389975,Scarlet Khan,Canada,Yes,53
619464665,Angelika Moser,Italy,Yes,57
619550377,Chrystal Sen,Spain,No,12
619607183,Doloris Mccorkle,Turkey,Yes,99
619855099,Maile Regazzini,Laos,Yes,64
619911018,Divina Pavese,Peru,Yes,11
619917798,Wilfred Donovan,Albania,No,29
620024049,Alisa Graessle,USA,No,79
620042303,Rhonda Howe,Colombia,Yes,13
620265528,Adina Dipietro,Laos,No,82
620477337,Kristina Sen,Vietnam,No,65
620757687,Celine Steutel,Kosovo,Yes,63
620818217,Natalya Luscia,India,Yes,72
621059431,Machelle Sallese,Israel,No,19
621373605,Marissa Konheim,USA,Yes,89
621754812,Lorraine Laisne,USA,No,32
621849922,Shaunna Aronson,Spain,No,91
621867083,Deandra Pavese,India,No,12
622113266,Lorean Restic,Vietnam,No,21
622247894,Yetta Strauss,Argentina,Yes,61
622505254,Kimi Greenlaw,Turkey,No,45
622618182,Aubrey Targett,Laos,No,15
622663750,Gaye Snidman,Israel,Yes,75
622681627,Gregorio Bayles,Peru,Yes,61
622812295,Adina Lew,Italy,No,80
622871208,Dianna Menniti,Tajijistan,No,40
622885150,Tina Etter,Peru,No,95
623361540,Marisa Gutterson,Cambodia,No,78
623666191,Machelle Luther,Iran,No,88
623677082,Delfina Otun,Colombia,Yes,64
623826650,Emmaline Shepp,Peru,Yes,60
623928629,Delfina Aronson,Albania,Yes,96
623929626,Ariana Dipietro,USA,Yes,28
623942960,Marissa Vize,Albania,No,56
624139985,Cameron Hardy,India,No,38
624632298,Elsy Strauss,Brazil,Yes,99
624675867,Erna Kalil,Japan,No,89
624698557,Concetta Sargentich,China,No,79
624874375,Almeta Olken,Canada,Yes,44
624986155,Cathi Sommer,Vietnam,No,75
625241915,Jeff Dipietro,Peru,Yes,87
625558814,Loyd Yankee,USA,Yes,71
625991554,Clorinda Widing,Montenegro,Yes,42
626037087,Maria Duckett,Argentina,No,76
626477460,Rhonda Restic,Mongolia,Yes,42
626520507,Rasheeda Petty,India,No,13
626537985,Alisa Manly,Iran,Yes,29
626707265,Evan Linz,China,No,14
626838800,Concepcion Star,Laos,Yes,90
627067344,Doloris Targett,Colombia,Yes,47
627262879,Nida Hanig,Chile,Yes,33
627287247,Zachary Star,Argentina,No,63
627381387,Tanja Collette,Bolivia,No,44
627695736,Elsy Otun,Tajijistan,No,17
627929162,Elsy Holden,Georgia,No,12
628056082,Gwen Skerry,Spain,Yes,59
628500058,Rodrick Hainski,Mongolia,No,75
628627691,Concepcion Felino,Bolivia,Yes,60
628631370,Miss Legler,Colombia,No,87
628774976,Vicente Mittag,Mongolia,Yes,79
628846113,Zachary Ulloa,Israel,No,24
628854394,Nida Holden,Chile,Yes,85
628996880,Mabel Caratozzolo,Nepal,Yes,11
629058888,Zachary Erbach,Nepal,Yes,30
629125645,Leopoldo Laisne,Colombia,Yes,64
629247501,Rosemary Holden,Georgia,No,62
629678618,Ronald Pradhan,Mongolia,No,32
629709413,Shelley Hehlgans,Israel,Yes,44
629724151,Cathi Hehlgans,USA,Yes,73
630009307,Edwin Berke,Peru,No,27
630211771,Emogene Friedkin,Albania,Yes,54
630518127,Aretha Howe,Italy,Yes,94
630520468,Shella Adair,Kosovo,Yes,93
630640909,Aretha Horodowich,Iran,Yes,8
630792762,Yetta Howe,Jordan,No,15
630990281,Gaye Hyland,Laos,Yes,24
631050526,Jeannette Yuen,Argentina,No,25
632022614,Verena Legler,Peru,Yes,82
632227600,Bridgett Dukes,Iran,Yes,87
632430688,Granville Gulati,Israel,Yes,87
632436844,Shela Klukovich,Laos,No,83
632459479,Shelley Otun,Iran,No,0
632706388,Aaron Percy,Tajijistan,No,68
632904090,Yuk Raferty,Peru,No,3
632986178,Shelley Henderson,New Zealand,No,22
632986255,Yer Picardi,Georgia,No,8
632996952,Divina Haas,Peru,Yes,96
633170614,Shella Menniti,USA,No,76
633325709,Genoveva Lew,Spain,Yes,97
633741230,Hortense Diliddo,Bolivia,Yes,40
634009828,Gregorio Erbach,Montenegro,No,68
634266722,Jacquelyn Rheem,Spain,No,48
634315674,Angelika Snidman,Brazil,No,74
634428509,Diann Mathew,Tajijistan,Yes,67
634596069,Emogene Laisne,Cambodia,Yes,55
635071969,Amanda Rayfuse,Mongolia,Yes,3
635291989,Digna Jagger,Bolivia,Yes,42
635420419,Annetta Klukovich,Japan,Yes,18
635516128,Reid Tauber,Japan,No,69
635820925,Elida Brinton,Bolivia,Yes,61
635859135,Tina Pavese,India,No,33
635921812,Maryetta Skerry,Georgia,Yes,97
636048812,Delfina Donovan,Iran,Yes,24
636162682,Iva Basu,Switzerland,No,70
636423833,Stella Skerry,Vietnam,Yes,2
636581615,Evan Carson,India,No,57
636623084,Shanae Dukes,Albania,Yes,4
636641771,Elana Parzen,Bolivia,Yes,26
636925424,Cathi Donovan,Jordan,No,21
636984400,Lisha Myrvold,Cambodia,No,99
637055089,Rafaela Appelbaum,USA,Yes,0
637176339,Dianna Leonard,Tajijistan,Yes,26
637321501,Freeda Hyland,Tajijistan,Yes,83
637386439,Clint Mulloy,India,Yes,55
637480098,Yetta Widing,Italy,No,16
637750504,Noe Crowley,Cambodia,Yes,64
637932398,Marie Hamada,Bolivia,Yes,15
638031793,Chrystal Schoofs,New Zealand,No,94
638044254,Aubrey Tassinari,Brazil,Yes,94
638057298,Annemarie Hyland,USA,No,21
638086182,Twila Viola,Kosovo,Yes,36
638393646,Natalya Mathew,Vietnam,No,53
638402152,Genoveva Menk,Japan,Yes,10
638413195,Rasheeda Legler,France,No,14
638735954,Elsy Zhou,Tajijistan,Yes,99
638772058,Bryce Burton,Colombia,Yes,41
638821074,Angelika Shepp,Spain,No,32
638946901,Sadye Maisano,Turkey,No,45
639420112,Doloris Jagger,India,Yes,37
639552908,Delena Collette,Cambodia,No,25
639633126,Jeanie Guarnieri,Mongolia,No,47
639992200,Leigh Voltaire,Mongolia,Yes,1
640111263,Doloris Horodowich,Peru,Yes,97
640172241,Bess Burton,India,No,21
640546286,Cathi Parzen,Peru,Yes,70
641224336,Corine Ringwald,New Zealand,No,94
641279413,Elsy Yankee,Peru,No,83
641464135,Janis Aronson,India,Yes,13
641489020,Pandora Moses,Italy,No,96
641986962,Lorean Menniti,Brazil,No,51
642173087,Machelle Greenlaw,Bolivia,Yes,11
642382267,Bryce Madden,Switzerland,No,31
642511402,Freeda Lipson,Turkey,No,42
642561120,Rodrick Danz,Canada,No,60
642770103,Scarlet Khan,Brazil,Yes,0
642831998,Angelika Pruette,Cambodia,No,13
643062308,Annemarie Giacalone,Albania,No,65
643133999,Cameron Caratozzolo,Albania,Yes,8
643223980,Jeff Sen,Chile,Yes,55
643448305,Lisha Spellman,Israel,Yes,19
643792033,Jeanie Lew,Japan,Yes,41
643967649,Aubrey Aronson,Japan,No,97
644189802,Kimi Lecchini,Switzerland,Yes,19
644481558,Mabel Mckeon,China,No,2
644708277,Reid Pavese,Tajijistan,No,4
644854402,Ellie Mcgill,Montenegro,Yes,57
645019995,Elisha Sallese,Kosovo,Yes,3
645120733,Gregorio Felino,Canada,Yes,16
645431126,Cathi Sandoval,China,Yes,63
645656583,Machelle Holden,Bolivia,Yes,6
645825521,Dianna Greenlaw,Spain,No,74
645868097,Cathi Ticchi,Bolivia,No,81
646386815,Roxy Manly,USA,No,21
646446445,Leo Ramires,Canada,No,12
646481307,Edwin Restic,Brazil,No,63
646624977,Bridgett Calotychos,Switzerland,No,29
646625330,Ronald Kittridge,Switzerland,No,13
647226439,Erna Baranczak,Cambodia,Yes,6
647264071,Chrystal Olken,USA,Yes,23
647399829,Francesco Lecchini,Vietnam,No,57
647428217,Dani Kalil,Italy,Yes,85
647474711,Melita Seidel,Canada,Yes,94
647569006,Janis Duckett,Montenegro,Yes,82
647614825,Loyd Moramarco,Israel,Yes,63
647645267,Bridgett Percy,India,Yes,92
648114813,Tanja Menk,Vietnam,Yes,29
648184490,CarolinClemmie Haas,Canada,Yes,14
648305505,Rasheeda Schoofs,Albania,Yes,43
648434539,Jacquelyn Burton,Laos,No,17
648444461,Dianna Calotychos,Italy,Yes,98
648641488,Marie Luscia,Spain,Yes,79
648715477,Maryetta Levenstein,Italy,No,14
648727491,Shemeka Brinton,Vietnam,Yes,8
649040708,Tanja Moramarco,Vietnam,No,40
649170940,Bess Luther,Nepal,Yes,34
649282156,Lorraine Kerler,Brazil,No,34
649293201,Chrystal Dasse,Cambodia,No,87
649468802,Shaunna Leonard,Cambodia,No,22
649774476,Shella Kjonegaard,Albania,No,73
650126106,Verena Eilenberg,Montenegro,No,48
650337628,Noe Brinton,Israel,No,60
650357952,Marisa Leonard,Israel,No,35
650733421,Bess Dipietro,Georgia,No,78
650994730,Angelika Tassinari,Argentina,No,38
651070300,Kristina Kerler,Vietnam,Yes,9
651695509,Elida Lapson,Switzerland,Yes,70
651705769,Sophie Basu,Laos,Yes,31
651748009,Aubrey Rheem,Cambodia,No,49
651895046,Almeta Csuja,Chile,No,36
651902328,Rodrick Kerler,Nepal,Yes,70
652116589,Loyd Moser,Turkey,No,78
652122806,Shanae Rayfuse,Canada,Yes,65
652168238,Loyd Jupp,Turkey,Yes,3
652508391,Genny Menniti,Colombia,Yes,96
652789657,Aubrey Myrvold,Japan,Yes,56
652800521,Annemarie Felino,Kosovo,No,0
653205062,Tanja Konheim,Switzerland,No,14
653263691,Deana Cumberworth,France,No,3
653285170,Bryce Cingolani,Georgia,Yes,85
653431379,Elana Petty,Colombia,No,16
653500810,Wilfred Chaplin,Iran,No,17
653548030,Bok Moser,France,No,9
653644274,Leo Targett,Georgia,Yes,35
653805409,Sophie Petty,Brazil,Yes,91
653977377,Alisa Yuen,Montenegro,Yes,95
654219977,Delena Shanabarger,Jordan,Yes,78
654482361,Winona Appelbaum,Tajijistan,Yes,13
654830477,Dianna Wiemann,Canada,No,11
654910958,Ariana Farrow,Italy,Yes,15
655084659,Maria Leonard,Mongolia,No,7
655097893,Aubrey Kittridge,Argentina,Yes,10
655499584,Samira Paynter,Israel,No,38
655594693,Celine Yuen,Switzerland,No,13
655603556,Shaunna Tauber,Bolivia,No,60
655738666,Shela Friedkin,Brazil,Yes,90
655768277,Leo Boyer,Switzerland,Yes,99
655800591,Rachelle Bayles,Canada,Yes,19
655842291,Ofelia Etter,Tajijistan,No,41
655995227,Ivey Farrow,Cambodia,No,58
656288960,Maria Petty,Bolivia,No,78
656355058,Melita Korrick,Cambodia,No,21
656363733,Ofelia Mathew,Tajijistan,Yes,17
656375256,Machelle Danz,Spain,Yes,24
656578216,Delena Bayles,Mongolia,No,33
656816308,Ellie Sandoval,Albania,No,12
657067231,Pandora Lapson,Nepal,No,13
657218903,Rachael Felino,Peru,No,87
657221146,Gaye Nychka,India,Yes,98
657594312,Sunni Mcgill,Israel,No,97
657707526,Amanda Nomura,Tajijistan,Yes,26
657817046,Diann Mccorkle,Nepal,No,71
657871933,Ezra Reis,Iran,No,5
658092178,Twana Heraclitus,Chile,Yes,36
658204865,January Cumberworth,Peru,Yes,48
658246275,Dani Lipson,Georgia,Yes,2
658523635,Verena Menk,Jordan,No,21
658654265,Christoper Haas,China,Yes,74
658683117,Ronald Madden,Switzerland,No,46
658886379,Reid Menniti,Vietnam,Yes,7
658928493,Christoper Nychka,Brazil,No,89
658954950,Edwin Nomura,Argentina,No,3
659099430,Aaron Mcgill,Iran,No,35
659335384,Aubrey Burton,Mongolia,Yes,29
659347659,Amanda Brackett,New Zealand,No,31
659583348,Twila Seidel,Vietnam,Yes,85
659804124,Concepcion Ulloa,Jordan,Yes,45
659919205,Ofelia Guarnieri,Israel,Yes,14
659936261,Delena Danz,Montenegro,Yes,23
660365785,Annetta Aristophanes,Argentina,No,1
660377654,Eldridge Hainski,Iran,No,91
660579345,Lillie Kleinman,Chile,No,63
660605096,Erna Spinrad,Mongolia,Yes,32
660638757,January Sen,Colombia,No,96
660661287,Jeanie Laisne,Italy,No,76
661105012,Bridgett Frevert,Bolivia,No,88
661155251,Jeanie Greenlaw,New Zealand,Yes,34
661437202,Eldridge Humphries,Turkey,Yes,7
661477800,Maryetta Galilei,Cambodia,Yes,83
661492888,Cathi Gulati,Spain,Yes,20
661694134,Ronald Strauss,Chile,Yes,82
661752528,Granville Madden,Turkey,No,89
661919811,Emmaline Regazzini,Argentina,Yes,42
662138355,Winona Mckeon,Iran,No,3
662218068,Celine Klukovich,Tajijistan,Yes,58
662241141,Leopoldo Spellman,Switzerland,Yes,91
662255323,Digna Parzen,Colombia,Yes,9
662309190,Genoveva Menk,Vietnam,No,95
662428150,Kimi Cingolani,Nepal,Yes,39
662473433,Concepcion Moramarco,Brazil,Yes,44
662525808,Elida Ticchi,Tajijistan,Yes,92
662528666,Kimi Baranczak,Switzerland,No,88
662699483,Rasheeda Gulati,Canada,No,58
662793054,Elsy Sallese,Vietnam,Yes,48
662847226,Elisha Hehlgans,China,Yes,81
663101378,Celine Galilei,Switzerland,No,27
663279100,Janine Hardy,Georgia,No,41
663283734,Tina Boyer,Italy,Yes,36
663344629,Deana Paynter,Argentina,Yes,45
663504130,Genny Koopman,Canada,No,28
663604502,Leo Myrvold,India,Yes,37
663731497,Cathi Brackett,Italy,Yes,26
663930186,Andy Blagg,Switzerland,Yes,49
663946928,Verena Walz,Tajijistan,No,99
664114702,Jeff Barraclough,Cambodia,Yes,76
664118711,Elisha Howe,Canada,No,80
664252736,Lee Benedict,Cambodia,No,67
664640816,Ivey Luscia,Japan,Yes,11
664881504,Masako Rheem,Georgia,No,59
665123739,Deandra Hehlgans,Iran,Yes,88
665198065,Stella Restic,Laos,No,61
665918685,Andy Gulati,Japan,Yes,76
666011634,Ezra Leonard,China,No,5
666207431,Angelika Etter,France,No,7
666231178,Krysta Moses,Nepal,No,80
666694186,Rafaela Vize,France,No,47
667078849,Lillie Brinton,Mongolia,No,96
667157674,Angelika Dukes,Brazil,No,40
668157646,Jeannette Konheim,Japan,No,4
668256145,Lillie Etter,Cambodia,Yes,5
668313096,Deana Kittridge,India,No,67
668361984,Scarlet Kittridge,Canada,Yes,53
668878603,Melita Oh,Switzerland,Yes,64
668946647,Jeanie Csuja,Tajijistan,No,98
668949445,Genny Ringwald,Brazil,Yes,71
669010280,Janella Moramarco,Spain,No,46
669065066,Lisha Canaday,Jordan,Yes,69
669149716,Shanae Moser,Brazil,Yes,4
669184112,Boris Hardy,Italy,Yes,42
669201342,Kathe Oh,Canada,No,10
669476933,Dianna Roca,Montenegro,No,23
669600429,Stella Konheim,Israel,No,5
669781394,Corine Percy,Peru,No,46
669866349,Hipolito Luscia,Kosovo,No,68
669866847,Dayle Voltaire,China,No,1
669918176,Marissa Gulati,Argentina,No,60
670111857,Ofelia Targett,Cambodia,Yes,75
670184875,Angelika Reis,India,No,100
670222798,Shemeka Matrone,Switzerland,No,96
670224060,Emogene Arnold,Canada,No,47
670380579,Natacha Haas,Albania,Yes,49
670452303,Melita Heraclitus,Israel,No,73
670856909,Rafaela Nychka,Mongolia,Yes,32
671028689,Angelika Luscia,Japan,Yes,55
671453535,Samira Parzen,Colombia,Yes,56
671506337,Lilly Baum,Vietnam,Yes,16
671759700,Gregorio Frevert,New Zealand,No,4
672027153,Divina Clinton,Colombia,Yes,61
672098720,Annetta Olken,Italy,Yes,57
672240613,Shaunna Zacharellis,Bolivia,Yes,21
672272719,Jess Olken,Canada,No,33
672289347,Natalya Rayfuse,Italy,No,18
672425468,Jordon Momose,Italy,Yes,17
672452437,Sadye Menniti,Georgia,Yes,89
672606094,Rasheeda Gulati,Iran,Yes,0
672791425,Leo Nawn,Spain,Yes,39
673056082,Zachary Sommer,New Zealand,No,45
673342759,Tina Basu,China,Yes,26
673409684,Dayle Shanabarger,Iran,No,0
673633218,Lamonica Snidman,Laos,Yes,0
673779122,Elisha Sternlieb,Japan,No,82
673891011,Elida Koopman,Bolivia,Yes,23
673902805,Jeff Targett,Vietnam,No,92
674072140,Annetta Canaday,Jordan,Yes,99
674141430,Machelle Sargentich,Italy,No,78
674240250,Louie Tauber,Georgia,Yes,83
674282322,Rodrick Brinton,Iran,Yes,82
674288262,Clorinda Humphries,Turkey,Yes,62
674290592,Rasheeda Ticchi,China,No,25
674562936,Rasheeda Dipietro,Argentina,Yes,25
674670732,January Greenlaw,Italy,Yes,32
674815868,Ariana Viola,Bolivia,Yes,55
675146990,Aaron Rutter,Mongolia,Yes,53
675340464,Kory Aristophanes,Laos,Yes,98
